Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
6,22,Saturday,No,23.05646909,40.76739685,1999.982252,7,Off,On,22.07434121,62.97407881
6,21,Wednesday,No,29.998671,50.23294214,1949.366546,8,On,Off,29.965327,82.75292197
6,0,Sunday,No,23.62237464,36.22750815,1657.834418,4,On,On,26.72714721,68.87713653
6,4,Tuesday,No,25.39380828,30.015975,1917.120105,8,Off,On,22.5254359,92.54341072
6,7,Monday,No,28.23600281,42.02920745,1776.133065,7,On,On,11.52030127,73.84833853
6,22,Friday,Yes,26.82969656,46.93992246,1269.926571,7,Off,On,7.22752255,69.4583044
6,23,Friday,Yes,22.64965188,46.00727469,1315.693766,3,On,On,21.57748635,74.87858767
6,21,Friday,No,23.29258295,46.05215914,1927.193785,8,On,On,8.405369266,69.6007596
6,17,Tuesday,Yes,24.57116165,43.03554369,1658.33021,3,On,Off,13.37454706,76.16325691
6,15,Friday,No,20.80443735,54.99876071,1833.084782,5,On,Off,2.411142415,63.41781046
6,8,Sunday,No,29.76325036,43.59211036,1543.886275,9,On,On,17.11778517,99.20112
6,21,Monday,No,25.60162705,48.72577128,1628.112255,9,On,Off,0.006642,86.43924933
6,23,Wednesday,No,24.12813342,30.015975,1373.32423,1,Off,Off,13.60486597,73.05684907
6,6,Friday,Yes,28.38407901,53.2330746,1516.258962,3,On,On,24.00591272,77.50308579
6,5,Monday,No,22.16436954,46.95920839,1039.644179,1,Off,Off,18.18375748,64.93969483
6,13,Monday,No,26.49635489,49.17381932,1491.249121,4,On,On,9.340656971,76.019179
6,19,Sunday,No,20.84682058,59.28616271,1212.798416,6,Off,On,20.39642306,72.07856887
6,10,Wednesday,No,20.24295387,57.40258774,1874.8519,3,Off,Off,26.64184855,62.53379331
6,3,Monday,Yes,29.908638,38.40363503,1358.06648,0,On,Off,27.9115421,80.73153673
6,14,Thursday,Yes,20.52805043,58.7984544,1000.512661,9,On,On,15.34289442,57.17796361
6,2,Wednesday,Yes,29.7977728,30.015975,1890.286916,0,Off,On,0.006642,92.29674931
6,21,Wednesday,Yes,24.55101264,58.140804,1776.110759,0,On,On,13.19085288,67.20818186
6,18,Sunday,Yes,27.37631089,45.00184917,1424.723972,0,Off,On,27.84110635,76.9191641
6,18,Saturday,Yes,29.83714999,48.90781732,1728.205837,1,On,Off,15.07345683,75.23746778
6,12,Friday,No,27.14611561,59.969085,1290.832079,9,On,Off,3.135824422,74.40450115
6,21,Thursday,Yes,24.92383295,42.01172367,1842.070327,8,Off,Off,18.06813717,77.26878401
6,1,Saturday,No,24.46908279,41.61843002,1027.082854,6,Off,Off,18.01582766,73.18711284
6,1,Sunday,No,26.52469184,58.76423165,1851.52841,1,Off,Off,27.06378563,76.42188794
6,15,Tuesday,Yes,29.73516685,50.27721304,1591.265893,7,Off,On,4.873532569,86.67058538
6,0,Tuesday,No,23.27811973,59.969085,1582.683587,4,Off,On,21.72977694,73.56755218
6,22,Saturday,Yes,26.00456968,35.15396184,1488.917892,1,Off,On,6.744529826,77.50821208
6,19,Thursday,No,25.2014761,54.01173941,1000.512661,2,Off,On,6.252216092,70.0599509
6,16,Monday,No,23.04074087,34.67408946,1533.350953,9,On,On,12.41169402,59.35157104
6,0,Saturday,No,26.40436306,52.19183895,1512.038954,3,Off,On,6.506985564,77.28334204
6,14,Thursday,No,21.41960671,40.22620329,1647.325851,0,Off,Off,29.965327,76.05681297
6,5,Sunday,Yes,21.33330558,45.72392086,1649.834887,2,Off,On,15.70626314,68.78336506
6,9,Friday,Yes,21.5559753,43.8837087,1640.136437,7,On,On,6.763119576,79.20949631
6,21,Friday,No,26.16560227,46.46757132,1158.467078,0,Off,On,5.842655217,66.11045298
6,23,Monday,No,29.33610381,45.10008641,1652.599348,9,On,Off,16.57879012,75.88993127
6,14,Sunday,Yes,27.33868913,56.35030071,1343.724359,9,Off,Off,28.16059568,75.02585821
6,22,Saturday,No,23.66571327,47.03498421,1989.560763,2,Off,On,19.27863417,66.4390115
6,12,Saturday,No,22.78595961,47.39502065,1610.760005,5,On,On,0.86320292,64.76541963
6,13,Saturday,No,21.68746315,54.02075713,1182.485953,1,On,On,29.965327,62.44469856
6,2,Thursday,Yes,22.68900687,31.48034167,1738.684964,7,Off,On,29.965327,78.86081838
6,19,Wednesday,Yes,28.18468117,49.0320388,1747.944952,5,Off,On,27.92540039,55.8271242
6,14,Wednesday,Yes,29.998671,54.96398364,1000.512661,0,Off,On,9.06687322,85.38841736
6,11,Sunday,Yes,26.10415028,44.02310165,1858.212723,0,Off,Off,23.22052687,80.74651358
6,8,Wednesday,No,24.6361522,45.18376989,1795.711036,9,Off,Off,4.980809045,69.19743741
6,20,Friday,No,20.007565,47.6507348,1119.339076,0,Off,On,11.67847654,70.03215163
6,9,Wednesday,Yes,25.19752801,43.82556809,1419.671898,2,Off,Off,14.29334624,69.16972499
6,2,Saturday,No,23.73238749,55.65804154,1514.911818,9,On,On,18.60564756,75.47075425
6,22,Friday,Yes,22.03801226,52.504894,1461.194436,9,Off,On,22.85898845,79.90753972
6,5,Tuesday,No,29.998671,57.7511326,1340.266561,3,On,Off,29.965327,89.32049218
6,2,Thursday,No,22.13053311,33.22460931,1688.950996,0,Off,On,17.40652855,67.447107
6,17,Saturday,Yes,27.88606859,59.969085,1999.982252,7,Off,On,9.353079776,82.84345044
6,12,Monday,Yes,23.76782701,55.53464654,1449.277566,9,Off,Off,11.1940089,68.22599415
6,10,Wednesday,Yes,28.23596333,34.66559616,1999.982252,0,Off,On,7.705035117,76.94895141
6,10,Friday,No,23.16309163,33.05339298,1615.291771,0,Off,Off,4.338662051,75.00709862
6,22,Wednesday,Yes,21.49442303,54.40817144,1206.750695,7,Off,On,25.16496322,67.72121546
6,20,Friday,No,24.59297939,47.87094104,1932.220591,4,On,Off,21.75448568,82.15206963
6,21,Thursday,Yes,23.06243211,36.12040658,1900.538742,6,On,Off,12.24738934,70.88608727
6,20,Thursday,Yes,23.64927354,38.68975359,1773.138152,5,Off,On,26.53317657,67.07942688
6,8,Thursday,Yes,24.47446406,49.92842706,1271.718096,6,Off,Off,21.4652603,73.60101269
6,7,Thursday,Yes,24.63625344,35.15209695,1649.410806,5,On,Off,12.92842342,69.57886479
6,17,Friday,No,28.38991857,37.18374783,1120.168176,2,On,Off,13.56652527,77.1006344
6,5,Tuesday,No,22.83320254,33.66666128,1281.706826,5,Off,On,1.660058654,74.52844972
6,8,Saturday,Yes,27.21909907,46.48478836,1932.526412,5,On,On,12.57912834,92.04523122
6,7,Friday,No,20.007565,43.55084042,1724.456933,1,Off,Off,10.45524626,65.67102476
6,21,Monday,No,22.59360847,59.969085,1000.512661,6,On,Off,22.49804183,71.86914656
6,15,Friday,No,20.91565415,36.36054312,1892.816135,0,Off,On,18.50959934,61.86239961
6,19,Monday,No,20.007565,45.24774913,1758.391285,2,On,On,28.24114734,67.57976977
6,21,Thursday,No,29.998671,37.15678307,1851.105067,4,On,On,27.7682062,73.64552571
6,7,Saturday,Yes,22.27549296,59.47656257,1807.823151,0,Off,Off,20.86786636,56.58694325
6,20,Thursday,Yes,29.30604772,40.79117721,1000.512661,7,Off,On,14.97841972,80.5150829
6,6,Sunday,Yes,22.88510788,38.73487871,1057.76508,9,On,Off,6.963938173,87.7029215
6,21,Thursday,No,21.49783519,54.40546072,1743.398685,6,On,Off,29.965327,66.77766663
6,7,Friday,Yes,20.30641666,37.84233722,1369.856802,2,Off,Off,22.66249445,65.7271633
6,20,Monday,No,27.72127535,50.05137921,1247.810448,9,On,Off,19.23779737,76.7054079
6,7,Wednesday,Yes,20.83778986,55.8030434,1264.998247,0,On,Off,25.19945751,67.30465538
6,19,Tuesday,Yes,23.05508895,38.21849131,1208.172336,1,On,On,22.02476374,71.28384888
6,2,Sunday,No,27.10670938,56.88193041,1443.818828,2,On,On,9.53711454,66.31211987
6,16,Saturday,No,28.48896321,47.34289193,1804.961402,1,Off,Off,28.34023352,83.42808892
6,16,Sunday,No,22.88035265,52.53550081,1798.478809,2,Off,Off,8.063669233,70.27484373
6,13,Friday,Yes,24.11356933,53.85379565,1260.015038,4,Off,Off,7.635057302,65.42710863
6,19,Wednesday,No,23.08986841,37.36737495,1599.420014,0,Off,On,13.36304877,76.81670393
6,11,Sunday,No,27.47670524,32.85990253,1000.512661,5,Off,Off,10.88100345,77.96133374
6,0,Thursday,Yes,22.84476602,34.20475597,1331.359983,9,Off,Off,0.006642,66.17089234
6,9,Tuesday,Yes,23.41103698,42.51796386,1774.276134,5,On,On,11.36540289,99.20112
6,15,Thursday,No,20.73605599,54.45046385,1421.798866,2,Off,Off,1.548447251,61.12650089
6,14,Tuesday,No,29.6698269,57.05923319,1993.356538,0,On,On,14.69794981,57.31390078
6,22,Saturday,Yes,23.20616563,47.96859528,1631.584547,8,On,Off,23.24098856,67.78517572
6,19,Monday,No,27.9502286,39.458001,1828.395758,4,Off,Off,8.013002872,76.5699704
6,22,Friday,No,26.39860531,35.53723449,1652.622487,6,On,On,29.965327,75.17540961
6,12,Tuesday,Yes,23.10194483,51.52429449,1414.591578,9,On,Off,2.789967316,61.72196704
6,12,Saturday,Yes,20.15588205,55.79151122,1267.21869,6,On,On,7.898534446,67.45955968
6,6,Saturday,No,26.32746088,50.18403217,1714.111361,4,Off,Off,6.34885256,64.81470871
6,14,Monday,Yes,22.39380189,50.49060111,1098.086879,5,On,On,27.23466377,67.06935812
6,2,Saturday,No,29.91192763,54.25197749,1152.127556,5,Off,Off,28.76155425,83.15249302
6,23,Thursday,No,29.71135375,43.39172866,1716.009595,5,Off,Off,13.65536363,79.85912357
6,5,Sunday,Yes,26.03149856,32.03121458,1312.204696,9,Off,On,19.47795354,85.56292313
6,18,Tuesday,Yes,20.02899094,43.29719009,1320.15175,1,On,Off,22.60001483,69.2654757
6,5,Monday,No,21.37611395,47.50750677,1344.141417,7,On,On,29.965327,80.71292393
6,13,Saturday,No,20.007565,46.9127667,1503.660778,0,Off,On,10.7510177,79.82638195
6,19,Saturday,Yes,25.73147452,52.4550872,1755.585326,8,On,On,0.006642,82.54803035
6,13,Sunday,No,22.77933105,33.90990675,1941.328937,0,On,Off,12.16027934,66.92705384
6,4,Thursday,No,29.24134144,59.37131388,1490.511384,4,On,Off,2.460918848,75.63575943
6,2,Wednesday,Yes,22.84981371,46.70570469,1437.406924,0,On,On,4.366237138,79.49105826
6,7,Friday,No,21.80356052,57.52362668,1000.512661,5,Off,On,16.85644009,69.59408593
6,22,Saturday,Yes,29.02771488,59.11985353,1912.181506,2,Off,Off,14.09930118,88.90175233
6,10,Sunday,No,27.03355201,30.015975,1762.15664,2,On,On,0.006642,80.06260318
6,4,Saturday,No,29.59443143,56.1050102,1768.958852,7,Off,On,8.05236632,84.83673947
6,8,Thursday,No,22.93596557,50.93906965,1569.938902,8,Off,On,29.965327,75.54092779
6,14,Monday,No,24.20221398,52.20373844,1424.091051,7,Off,On,16.76447234,95.03663996
6,6,Thursday,No,22.75958079,42.56684697,1455.447644,7,On,Off,10.50294502,78.20467044
6,14,Monday,No,23.54831183,36.07585071,1354.066209,1,On,On,8.461931984,72.88299054
6,5,Thursday,Yes,25.44707832,48.04323623,1657.264774,8,Off,Off,28.282188,83.3527629
6,1,Wednesday,No,23.78069388,56.60876042,1467.697493,5,On,On,27.15940499,72.16193735
6,9,Friday,No,21.08125592,30.015975,1777.76418,2,Off,Off,16.03856615,84.81686755
6,11,Wednesday,Yes,29.46840655,32.07015787,1133.023357,9,On,On,14.3597495,80.53649318
6,5,Sunday,No,22.01465871,42.98302128,1741.770593,3,Off,Off,12.70109597,78.5240219
6,16,Friday,Yes,23.44692262,38.53500442,1527.431978,4,On,On,18.6796681,81.76762896
6,5,Monday,Yes,21.82019299,43.85588643,1065.558383,6,Off,On,15.47515938,70.94233653
6,5,Friday,Yes,29.93395467,35.79383179,1767.454098,2,Off,On,3.276555729,77.57770694
6,13,Monday,No,25.82466988,40.99661768,1730.997647,0,Off,On,20.02442189,67.22045427
6,3,Monday,Yes,26.74275746,40.35283973,1106.474507,1,On,On,3.334661955,61.20881941
6,5,Friday,Yes,23.18560701,30.015975,1942.198973,7,On,Off,12.97508628,77.66020868
6,3,Sunday,No,21.78490067,34.72379492,1999.982252,4,Off,Off,17.47654498,65.72346773
6,16,Wednesday,No,29.998671,42.80115228,1806.65901,8,Off,On,20.32370548,87.81189036
6,11,Monday,Yes,20.25148255,32.09043133,1999.982252,2,Off,On,22.84820455,75.19344608
6,15,Monday,No,25.21854108,37.42985321,1683.034344,1,Off,On,3.659554555,59.79184654
6,13,Monday,Yes,23.45887972,41.50500901,1731.030827,9,Off,Off,18.19220241,76.58899602
6,0,Sunday,Yes,29.998671,36.2374881,1303.581269,5,Off,Off,14.97604465,92.71937125
6,5,Saturday,Yes,26.36342039,49.71019488,1665.742706,4,Off,On,0.006642,68.37028814
6,7,Saturday,No,20.007565,56.30028259,1403.007525,0,On,On,23.67345445,74.51683797
6,4,Sunday,Yes,23.57590963,42.56088409,1723.142075,5,On,On,26.41327845,64.17899103
6,6,Thursday,No,25.94008151,50.55858133,1164.24513,5,On,Off,22.59166071,92.78103978
6,23,Sunday,No,24.58673135,58.17983747,1652.151173,8,Off,On,29.965327,77.016417
6,18,Thursday,No,29.998671,38.15171238,1213.928541,1,Off,On,28.60798746,84.74027119
6,21,Saturday,Yes,25.12729497,34.62632006,1121.903315,7,On,On,5.755821204,85.38750911
6,6,Monday,No,27.63175573,59.41192252,1071.340064,4,On,On,0.006642,75.73290304
6,12,Monday,No,20.007565,51.02417068,1708.882161,3,On,Off,9.293262732,64.39053222
6,8,Wednesday,No,25.34891377,41.77924477,1960.499421,7,Off,Off,24.71308381,67.41112049
6,11,Monday,No,20.007565,44.93236782,1868.713673,3,Off,Off,4.897359295,60.34470144
6,7,Saturday,No,20.52889902,33.69283232,1236.036594,5,On,Off,20.30092152,77.05852404
6,11,Saturday,Yes,20.46140774,44.34969865,1239.548692,6,Off,Off,16.8951847,70.33231477
6,13,Wednesday,Yes,29.998671,52.59441391,1144.207712,6,Off,On,11.88306889,91.30401289
6,4,Wednesday,No,24.53535266,45.5489226,1768.553452,3,Off,On,29.965327,81.62826815
6,15,Thursday,No,21.33635117,47.38707693,1488.026163,0,On,Off,16.75227222,62.10912273
6,4,Saturday,No,23.66539981,30.015975,1227.446616,5,Off,On,10.82068313,70.17492306
6,19,Sunday,Yes,20.81166192,58.16135456,1426.48964,9,On,Off,24.1854653,75.76371491
6,14,Saturday,No,26.80857104,55.67632959,1417.342223,3,On,Off,2.742937606,78.65041027
6,7,Thursday,No,28.68579328,30.015975,1797.171599,5,Off,On,13.20148083,96.5044052
6,4,Tuesday,Yes,25.70251241,37.26348162,1966.346909,9,On,Off,21.85176051,99.20112
6,17,Tuesday,Yes,28.62007174,40.06068039,1999.982252,3,Off,Off,7.040571513,76.70000971
6,7,Monday,No,22.51428075,50.14247641,1511.385956,2,On,Off,3.092070628,69.24940075
6,6,Saturday,No,27.20735121,42.80727566,1052.170273,7,On,On,24.69852068,81.46551379
6,12,Tuesday,No,23.36674028,59.969085,1896.246039,6,Off,Off,9.978637251,85.02065513
6,16,Sunday,No,29.70065375,39.35344593,1867.201977,7,On,On,29.965327,96.89971017
6,10,Friday,Yes,20.007565,30.015975,1148.588488,3,On,On,27.79157172,56.17428121
6,21,Saturday,No,20.007565,45.86832597,1411.391222,5,On,On,19.03844656,63.11857985
6,10,Friday,No,21.72995221,39.24083949,1681.844567,4,Off,On,0.006642,75.83245389
6,4,Thursday,Yes,23.29775428,59.969085,1180.154532,5,On,Off,22.64925472,91.36340176
6,21,Saturday,Yes,26.26676578,41.54244047,1610.060564,2,Off,Off,16.79175777,87.61202828
6,19,Thursday,No,20.007565,30.40804671,1547.804262,8,Off,On,26.9541762,67.63172065
6,5,Thursday,No,27.44806684,55.71058099,1238.475941,9,On,Off,8.782761836,77.70208987
6,8,Thursday,Yes,22.93824819,53.52595764,1448.951854,4,On,On,27.96371391,73.54725278
6,18,Tuesday,Yes,27.54854255,40.95275442,1415.192577,6,Off,Off,11.52932232,78.53229105
6,5,Thursday,Yes,28.41624149,44.22510481,1805.746167,2,Off,On,18.37570836,62.77777328
6,10,Tuesday,Yes,24.48308521,35.23431545,1811.784909,2,Off,On,10.75694948,80.23685358
6,15,Friday,No,23.28321515,46.67672153,1210.808977,5,Off,Off,0.006642,91.12212696
6,9,Tuesday,No,24.81750151,49.26728811,1000.512661,6,On,Off,14.70116996,80.45412218
6,18,Thursday,Yes,21.14302298,32.36781622,1751.409627,1,On,On,7.924464641,69.65933069
6,17,Thursday,No,27.03898803,51.20314242,1801.326467,0,Off,On,23.80831105,96.69923058
6,11,Thursday,Yes,28.88869883,50.63506266,1767.504006,4,Off,Off,8.600995348,88.58789885
6,23,Sunday,No,28.30261218,30.27418425,1277.511434,9,On,Off,18.54433954,76.32464797
6,3,Wednesday,Yes,21.10105629,57.71183163,1407.759186,5,On,On,5.293339171,56.89133677
6,23,Tuesday,No,21.63841608,52.5604713,1796.399719,6,Off,Off,1.137131532,73.21714519
6,16,Monday,No,20.007565,33.98021425,1884.520718,0,On,Off,7.852682653,69.96402264
6,7,Monday,Yes,26.42319857,30.015975,1222.199392,9,Off,Off,8.186038599,80.66723602
6,4,Monday,No,27.03207547,30.59598532,1209.220009,1,Off,On,29.965327,92.05559147
6,7,Wednesday,No,24.64814417,49.51881829,1729.70257,8,Off,On,22.42852332,77.94097353
7,3,Sunday,Yes,25.97561379,43.98792277,1878.32359,5,Off,On,0.006642,91.23313301
7,20,Saturday,No,25.85424976,47.79040147,1642.328381,6,On,Off,15.15886396,74.93038336
7,11,Thursday,Yes,24.4143987,58.20425992,1227.123841,0,On,Off,8.778185313,92.41166927
7,1,Tuesday,Yes,24.33679942,47.48330245,1731.997617,8,Off,On,15.88898738,88.81571585
7,3,Monday,Yes,29.998671,30.015975,1999.982252,2,On,Off,25.18369608,94.22717502
7,17,Friday,No,29.82089163,33.94635979,1434.241965,7,On,On,21.27850782,92.04431326
7,7,Thursday,Yes,23.69912177,47.35320051,1376.251547,0,Off,On,0.006642,74.9966552
7,14,Monday,No,21.69030653,50.78288848,1457.252031,0,On,On,10.64768875,77.66351552
7,10,Wednesday,Yes,21.47974826,52.35628905,1143.33822,8,On,Off,8.432913088,78.18481245
7,22,Tuesday,Yes,23.24740318,30.015975,1223.24244,2,Off,Off,20.58636793,76.67235779
7,14,Sunday,No,20.66020976,41.38981353,1278.029336,2,On,Off,15.85367773,72.3769222
7,20,Thursday,Yes,28.18494097,30.015975,1417.677761,3,Off,On,15.50530451,69.2753513
7,12,Wednesday,No,28.7658803,59.969085,1849.26055,6,On,On,0.290777381,75.42221396
7,16,Monday,Yes,21.86649574,46.67944934,1695.603357,1,On,Off,10.67337494,78.4225599
7,19,Wednesday,Yes,21.13465822,35.09435732,1282.77267,9,Off,On,0.006642,77.72131463
7,9,Monday,No,24.04249974,32.27030099,1856.063117,8,Off,On,6.170475594,83.85516161
7,7,Tuesday,Yes,21.90626006,53.55991834,1319.373181,1,Off,Off,13.30348218,86.97880463
7,6,Tuesday,Yes,25.84658942,44.48005895,1619.563805,6,On,On,24.2474678,62.16094987
7,11,Saturday,Yes,20.62920843,32.12601246,1836.119014,6,On,On,0.006642,79.09844537
7,0,Wednesday,No,24.14682763,59.22194666,1684.10126,4,Off,On,28.27367395,65.42388005
7,16,Monday,No,26.82733604,59.969085,1547.764462,3,On,On,1.269650943,85.4622344
7,20,Tuesday,No,28.6797619,40.2156781,1354.474743,8,Off,Off,0.006642,84.02887785
7,7,Tuesday,No,24.18435656,52.36864846,1182.502315,2,Off,Off,17.09118923,85.78831394
7,17,Monday,No,28.96872219,39.82392819,1467.782251,9,Off,Off,6.560347632,80.39129504
7,20,Saturday,Yes,29.14541721,42.08218532,1151.592346,9,On,On,27.29941318,83.32650131
7,4,Wednesday,No,22.36318925,43.39295915,1103.916179,7,Off,Off,29.965327,78.25496393
7,0,Friday,Yes,23.66620187,42.57851796,1463.249459,3,Off,On,6.846883537,65.38688788
7,14,Saturday,No,25.50213807,59.94814233,1867.586306,7,On,On,29.965327,83.37926377
7,3,Monday,No,27.71690105,30.015975,1250.616669,5,Off,Off,0.006642,99.20112
7,17,Wednesday,Yes,25.57936695,55.40201163,1360.256642,6,On,Off,29.71234292,75.98228302
7,6,Wednesday,No,29.998671,56.55665333,1384.030779,4,On,On,27.6412687,86.80312733
7,6,Tuesday,No,20.83992905,30.015975,1303.506753,4,On,Off,21.16411471,69.19856934
7,1,Friday,Yes,29.998671,35.38679349,1999.982252,1,Off,Off,23.7651498,80.22798503
7,12,Thursday,No,20.007565,46.17110517,1413.930643,6,On,On,20.06994387,65.4506949
7,9,Saturday,No,22.15414697,44.10452509,1113.357399,5,Off,Off,4.635065341,62.93331892
7,18,Thursday,No,21.94067571,45.45102048,1934.269435,7,Off,On,8.128505741,64.10247399
7,19,Monday,No,25.29657915,59.969085,1817.668864,4,On,On,16.41751228,84.339357
7,19,Monday,No,29.998671,48.4824657,1829.635119,7,On,On,15.24585204,96.02001333
7,5,Saturday,Yes,21.34512547,41.33615439,1097.097982,4,On,Off,21.55973371,67.43534136
7,13,Tuesday,No,28.64604313,41.26940602,1523.35951,5,On,Off,24.711929,96.05087437
7,23,Sunday,No,20.007565,30.015975,1710.010806,1,On,Off,27.76153529,67.17014722
7,4,Sunday,Yes,21.32581342,48.00371891,1045.596041,4,Off,On,12.92107445,66.06598713
7,7,Friday,No,25.9114347,36.07586648,1452.143313,8,On,Off,12.95521574,59.63188946
7,23,Friday,No,25.90560258,58.343474,1960.378364,3,On,On,0.006642,86.07634384
7,20,Monday,Yes,22.45557343,32.42323155,1185.123905,1,Off,On,18.3547641,65.42924446
7,18,Wednesday,Yes,23.15519451,30.015975,1199.284893,8,On,On,0.006642,91.11407401
7,14,Monday,Yes,21.64125577,49.85481646,1878.319672,2,Off,On,29.965327,70.41928415
7,1,Saturday,Yes,28.92566626,49.62182338,1878.214162,3,Off,Off,18.55873102,82.55941559
7,12,Sunday,Yes,20.85421167,59.969085,1789.995156,1,On,Off,14.96053422,73.18013957
7,19,Saturday,No,23.81755139,52.56341799,1701.299236,1,On,On,29.965327,70.614664
7,10,Monday,Yes,28.84766569,40.64755463,1373.085236,7,Off,Off,16.04355605,84.66003564
7,3,Friday,No,20.007565,30.015975,1000.978858,9,Off,Off,22.82464407,79.33641705
7,1,Thursday,No,27.95161694,55.81010949,1999.982252,9,Off,On,29.965327,76.69511498
7,10,Friday,No,24.5454047,48.09789897,1506.721568,5,Off,On,23.01896214,85.23139055
7,21,Thursday,No,28.34932615,35.10502691,1928.457591,2,Off,On,12.60142823,84.06356894
7,14,Sunday,Yes,20.007565,48.83532613,1634.140493,8,On,Off,27.88922797,75.73903045
7,3,Wednesday,Yes,24.07279961,32.77041464,1490.141483,2,On,Off,4.966987161,61.37963799
7,15,Sunday,Yes,20.21330842,57.05622639,1597.003378,0,Off,Off,25.32749417,72.6644887
7,1,Sunday,No,27.99061612,31.56318482,1634.643583,9,Off,Off,29.41804467,81.58818547
7,22,Wednesday,Yes,29.998671,59.969085,1922.330509,5,Off,On,5.765064035,81.77184415
7,14,Thursday,Yes,21.42772986,49.53250919,1893.345422,8,On,Off,13.15676006,72.15216697
7,4,Friday,No,27.26108561,32.15962951,1193.744595,2,Off,Off,22.65002243,82.88918298
7,7,Sunday,No,23.97886381,52.22025648,1391.601325,3,On,Off,16.12620213,70.70857651
7,16,Wednesday,No,21.92101862,30.015975,1739.538796,9,Off,Off,15.44181988,69.21937831
